Date,High price,Low price,Closing price,Average price,Total volume,Turnover,
2005-04-21,778.40,771.03,775.28,,,,
2005-04-20,780.77,773.08,773.10,,,,
2005-04-19,778.91,772.33,773.90,,,,
2005-04-18,783.15,768.22,772.86,,,,
2005-04-15,792.90,782.44,784.29,,,,
2005-04-14,797.19,787.38,796.37,,,,
2005-04-13,794.03,789.35,791.83,,,,
2005-04-12,792.30,786.17,787.77,,,,
2005-04-11,792.81,785.57,792.30,,,,
2005-04-08,791.48,788.53,791.09,,,,
2005-04-07,790.31,785.09,788.29,,,,
2005-04-06,789.47,783.88,789.39,,,,
2005-04-05,784.13,777.57,784.13,,,,
2005-04-04,777.62,772.52,775.46,,,,
2005-04-01,779.93,770.96,778.64,,,,
2005-03-31,775.20,769.40,770.39,,,,
2005-03-30,769.69,764.62,769.49,,,,
2005-03-29,775.24,766.56,771.08,,,,
2005-03-24,772.31,768.26,770.48,,,,
2005-03-23,769.16,759.01,769.11,,,,
2005-03-22,768.37,760.53,766.32,,,,
2005-03-21,767.37,759.22,760.17,,,,
2005-03-18,769.60,763.63,764.26,,,,
2005-03-17,768.66,764.22,766.60,,,,
2005-03-16,777.16,765.17,765.43,,,,
2005-03-15,779.52,774.16,778.35,,,,
2005-03-14,774.60,766.25,773.37,,,,
2005-03-11,774.50,768.78,771.22,,,,
2005-03-10,774.64,765.82,766.64,,,,
2005-03-09,780.08,772.71,775.63,,,,
2005-03-08,779.87,775.62,775.78,,,,
2005-03-07,787.39,778.74,780.47,,,,
2005-03-04,784.17,776.26,784.17,,,,
2005-03-03,780.03,774.77,775.55,,,,
2005-03-02,776.56,769.92,776.54,,,,
2005-03-01,774.25,765.36,772.09,,,,
2005-02-28,774.52,769.06,769.97,,,,
2005-02-25,770.03,764.17,769.89,,,,
2005-02-24,764.57,759.19,761.61,,,,
2005-02-23,761.54,750.60,759.16,,,,
2005-02-22,760.84,754.08,758.64,,,,
2005-02-21,764.20,758.14,760.86,,,,
2005-02-18,764.01,758.02,758.02,,,,
2005-02-17,768.76,760.29,764.11,,,,
2005-02-16,769.83,759.82,764.56,,,,
2005-02-15,773.49,764.08,770.40,,,,
2005-02-14,770.92,763.68,765.38,,,,
2005-02-11,767.98,758.54,766.82,,,,
2005-02-10,763.00,754.69,755.63,,,,
2005-02-09,771.69,759.30,769.05,,,,
2005-02-08,766.75,762.57,762.98,,,,
2005-02-07,765.69,758.61,765.69,,,,
2005-02-04,757.98,750.15,755.57,,,,
2005-02-03,755.22,748.90,750.12,,,,
2005-02-02,756.55,749.74,754.04,,,,
2005-02-01,750.55,739.98,750.06,,,,
2005-01-31,745.99,736.68,741.50,,,,
2005-01-28,742.43,735.25,735.32,,,,
2005-01-27,744.38,734.86,741.92,,,,
2005-01-26,739.04,733.09,736.73,,,,
2005-01-25,737.49,725.22,736.19,,,,
2005-01-24,733.20,724.73,727.56,,,,
2005-01-21,739.36,734.25,735.10,,,,
2005-01-20,743.27,736.03,736.87,,,,
2005-01-19,748.08,744.59,746.09,,,,
2005-01-18,747.09,739.50,746.16,,,,
2005-01-17,749.18,743.51,747.73,,,,
2005-01-14,743.08,733.95,742.63,,,,
2005-01-13,741.12,733.16,737.36,,,,
2005-01-12,748.77,732.43,734.31,,,,
2005-01-11,758.13,747.22,747.80,,,,
2005-01-10,757.90,748.84,757.45,,,,
2005-01-07,748.65,743.94,748.02,,,,
2005-01-06,0.00,0.00,0.00,,,,
2005-01-05,751.60,744.24,745.23,,,,
2005-01-04,754.67,746.32,753.56,,,,
2005-01-03,750.77,740.23,747.76,,,,
2004-12-30,743.28,740.49,741.88,,,,
2004-12-29,742.05,736.58,740.79,,,,
2004-12-28,744.14,736.61,739.84,,,,
2004-12-27,744.35,739.77,741.89,,,,
2004-12-23,742.47,737.75,741.98,,,,
2004-12-22,743.65,739.12,743.30,,,,
2004-12-21,739.08,733.73,737.69,,,,
2004-12-20,736.96,730.00,735.05,,,,
2004-12-17,740.72,728.76,728.94,,,,
2004-12-16,742.58,736.84,739.94,,,,
2004-12-15,743.39,737.13,737.25,,,,
2004-12-14,741.26,736.03,739.11,,,,
2004-12-13,741.76,735.78,738.26,,,,
2004-12-10,738.10,732.86,736.89,,,,
2004-12-09,740.12,731.81,731.91,,,,
2004-12-08,745.17,738.22,740.82,,,,
2004-12-07,747.80,740.44,746.05,,,,
2004-12-06,743.60,737.69,740.45,,,,
2004-12-03,753.85,744.06,744.40,,,,
2004-12-02,755.90,750.54,753.74,,,,
2004-12-01,750.13,742.05,750.13,,,,
2004-11-30,747.69,742.80,743.34,,,,
2004-11-29,753.58,744.26,745.81,,,,
2004-11-26,744.48,739.80,743.52,,,,
2004-11-25,743.86,738.31,743.56,,,,
2004-11-24,742.25,737.34,738.17,,,,
2004-11-23,741.88,736.58,737.83,,,,
2004-11-22,737.98,731.23,735.01,,,,
2004-11-19,748.47,739.29,740.17,,,,
2004-11-18,751.22,745.71,748.44,,,,
2004-11-17,748.99,740.11,748.98,,,,
2004-11-16,743.38,737.02,739.63,,,,
2004-11-15,748.97,740.19,742.64,,,,
2004-11-12,743.42,738.54,742.41,,,,
2004-11-11,737.80,729.18,735.98,,,,
2004-11-10,735.70,729.02,730.27,,,,
2004-11-09,732.79,727.38,727.83,,,,
2004-11-08,730.48,722.55,728.40,,,,
2004-11-05,728.47,724.14,726.54,,,,
2004-11-04,725.71,718.75,722.28,,,,
2004-11-03,729.46,722.19,726.49,,,,
2004-11-02,723.83,711.70,723.72,,,,
2004-11-01,711.52,700.61,711.49,,,,
2004-10-29,708.55,701.79,702.55,,,,
2004-10-28,708.06,702.44,705.07,,,,
2004-10-27,702.49,693.22,701.36,,,,
2004-10-26,691.73,685.71,690.12,,,,
2004-10-25,699.12,685.00,686.33,,,,
2004-10-22,707.05,699.80,702.79,,,,
2004-10-21,716.70,707.35,710.90,,,,
2004-10-20,721.21,709.88,713.77,,,,
2004-10-19,726.51,716.52,723.85,,,,
2004-10-18,715.87,711.86,713.09,,,,
2004-10-15,716.39,710.08,713.80,,,,
2004-10-14,724.76,716.44,717.78,,,,
2004-10-13,724.93,717.53,724.19,,,,
2004-10-12,723.32,712.70,716.44,,,,
2004-10-11,723.11,717.11,722.96,,,,
2004-10-08,726.37,718.52,721.73,,,,
2004-10-07,729.25,723.27,723.50,,,,
2004-10-06,726.96,719.85,723.10,,,,
2004-10-05,730.19,721.64,726.70,,,,
2004-10-04,727.64,718.91,726.79,,,,
2004-10-01,717.82,706.24,717.10,,,,
2004-09-30,715.10,704.96,705.76,,,,
2004-09-29,710.01,696.22,709.94,,,,
2004-09-28,696.44,689.76,694.51,,,,
2004-09-27,696.20,690.58,693.55,,,,
2004-09-24,700.31,694.83,697.69,,,,
2004-09-23,701.47,693.19,698.91,,,,
2004-09-22,707.25,699.28,702.10,,,,
2004-09-21,703.20,698.20,700.98,,,,
2004-09-20,701.72,696.82,700.17,,,,
2004-09-17,704.58,699.09,701.86,,,,
2004-09-16,702.87,695.13,700.03,,,,
2004-09-15,705.60,698.77,700.91,,,,
2004-09-14,701.97,695.63,699.57,,,,
2004-09-13,702.97,689.10,702.62,,,,
2004-09-10,693.01,688.67,691.91,,,,
2004-09-09,692.99,684.48,687.44,,,,
2004-09-08,698.38,693.59,693.66,,,,
2004-09-07,698.73,692.85,695.68,,,,
2004-09-06,699.46,696.40,697.36,,,,
2004-09-03,699.97,691.93,696.67,,,,
2004-09-02,697.61,689.67,694.28,,,,
2004-09-01,693.55,686.25,693.43,,,,
2004-08-31,690.42,683.20,685.03,,,,
2004-08-30,692.08,687.81,689.20,,,,
2004-08-27,691.04,684.79,690.92,,,,
2004-08-26,690.94,685.05,689.02,,,,
2004-08-25,683.88,676.14,683.26,,,,
2004-08-24,683.77,676.31,676.86,,,,
2004-08-23,679.23,666.35,679.23,,,,
2004-08-20,665.92,659.98,664.52,,,,
2004-08-19,670.70,664.08,666.56,,,,
2004-08-18,666.00,655.92,665.41,,,,
2004-08-17,662.04,655.65,658.63,,,,
2004-08-16,656.55,644.04,656.02,,,,
2004-08-13,654.43,646.61,649.36,,,,
2004-08-12,658.22,644.98,650.70,,,,
2004-08-11,663.46,649.32,653.37,,,,
2004-08-10,667.13,656.83,664.67,,,,
2004-08-09,663.77,653.49,656.91,,,,
2004-08-06,676.59,660.82,663.15,,,,
2004-08-05,682.26,675.50,679.04,,,,
2004-08-04,677.31,671.16,674.23,,,,
2004-08-03,681.83,677.35,679.19,,,,
2004-08-02,681.43,675.85,678.80,,,,
2004-07-30,686.26,677.38,683.30,,,,
2004-07-29,684.16,675.54,680.14,,,,
2004-07-28,681.38,672.89,674.36,,,,
2004-07-27,671.95,663.58,671.95,,,,
2004-07-26,671.52,661.70,661.76,,,,
2004-07-23,674.41,668.17,668.45,,,,
2004-07-22,679.40,668.20,668.23,,,,
2004-07-21,694.52,680.62,683.09,,,,
2004-07-20,670.79,661.93,668.70,,,,
2004-07-19,675.22,666.05,666.28,,,,
2004-07-16,674.59,666.81,673.44,,,,
2004-07-15,682.39,667.11,669.12,,,,
2004-07-14,681.91,670.61,680.47,,,,
2004-07-13,680.05,668.16,676.03,,,,
2004-07-12,681.00,665.86,669.00,,,,
2004-07-09,684.65,676.42,679.50,,,,
2004-07-08,686.24,681.38,685.30,,,,
2004-07-07,688.38,682.32,684.29,,,,
2004-07-06,692.12,685.06,685.40,,,,
2004-07-05,697.32,691.12,693.08,,,,
2004-07-02,698.63,693.08,695.82,,,,
2004-07-01,703.94,697.73,697.97,,,,
2004-06-30,701.99,697.62,698.13,,,,
2004-06-29,698.63,694.85,697.86,,,,
2004-06-28,700.25,694.31,699.27,,,,
2004-06-25,0.00,0.00,0.00,,,,
2004-06-24,698.98,694.95,697.54,,,,
2004-06-23,690.61,679.75,690.46,,,,
2004-06-22,681.72,676.33,677.92,,,,
2004-06-21,683.50,678.35,680.69,,,,
2004-06-18,683.65,679.54,681.37,,,,
2004-06-17,687.96,681.61,683.71,,,,
2004-06-16,687.34,682.85,686.46,,,,
2004-06-15,684.66,676.56,682.92,,,,
2004-06-14,687.20,676.44,677.89,,,,
2004-06-11,688.74,685.78,687.26,,,,
2004-06-10,688.92,685.08,686.61,,,,
2004-06-09,694.94,687.24,687.24,,,,
2004-06-08,694.93,688.60,691.30,,,,
2004-06-07,693.73,687.94,693.17,,,,
2004-06-04,685.90,677.21,685.49,,,,
2004-06-03,676.00,668.59,676.00,,,,
2004-06-02,676.30,667.86,672.03,,,,
2004-06-01,674.21,666.06,666.06,,,,
2004-05-31,0.00,0.00,0.00,,,,
2004-05-28,676.06,672.23,673.95,,,,
2004-05-27,674.01,665.55,671.79,,,,
2004-05-26,673.38,662.14,665.26,,,,
2004-05-25,668.30,661.14,663.77,,,,
2004-05-24,676.71,667.62,670.12,,,,
2004-05-21,670.10,662.57,667.02,,,,
2004-05-19,673.78,662.55,670.88,,,,
2004-05-18,661.08,655.12,658.86,,,,
2004-05-17,657.64,649.94,653.85,,,,
2004-05-14,668.91,661.22,663.75,,,,
2004-05-13,669.92,653.36,668.39,,,,
2004-05-12,667.33,650.78,651.60,,,,
2004-05-11,664.88,653.79,664.86,,,,
2004-05-10,672.11,651.28,652.21,,,,
2004-05-07,680.83,670.01,676.35,,,,
2004-05-06,697.09,676.47,677.48,,,,
2004-05-05,699.42,689.50,696.71,,,,
2004-05-04,693.07,686.13,688.35,,,,
2004-05-03,691.89,680.80,689.97,,,,
2004-04-30,693.42,684.30,685.59,,,,
2004-04-29,697.42,685.21,693.60,,,,
2004-04-28,713.05,698.32,698.32,,,,
2004-04-27,718.22,713.21,714.29,,,,
2004-04-26,724.89,714.21,716.11,,,,
2004-04-23,729.45,719.36,720.00,,,,
2004-04-22,728.87,717.91,728.07,,,,
2004-04-21,725.60,716.03,716.30,,,,
